cluster	rank	names	scores	logfoldchanges	pvals	pvals_adj
13	22	MFGE8	20.900824	5.158889	5.262873907901358e-97	8.755747631958981e-94
13	23	LMNA	20.73119	4.3383493	1.8125697341131935e-95	2.8844289060120436e-92
13	24	CAV1	20.694143	5.019648	3.911097928592007e-95	5.9645873035165013e-92
13	25	SOD3	20.29484	5.89595	1.428191627584627e-91	2.090929670448997e-88
13	26	MT-CYB	20.189444	2.3428748	1.212201238178044e-90	1.706452981482869e-87
13	27	S100A6	20.039581	3.245159	2.4885046902821306e-89	3.37339852477838e-86
13	28	JUNB	19.87966	3.5038414	6.104601019782574e-88	7.979803640180786e-85
13	29	MGST3	19.76498	3.9586759	5.9622203556819825e-87	7.524938870286767e-84
13	30	NOTCH3	19.716412	5.42619	1.5590444697979458e-86	1.9020862213024872e-83
13	31	MT-ND3	19.660368	2.338097	4.712881281934899e-86	5.564392509680621e-83
13	32	MCAM	19.549978	6.6608076	4.1270007054822076e-85	4.720386025667321e-82
13	33	MT-ND4	19.44861	2.524487	2.9943854769716704e-84	3.321136449776973e-81
13	34	FOS	19.438494	3.799616	3.6471829401807464e-84	3.9261924351045735e-81
13	35	CAVIN1	19.388802	4.473469	9.594765636364796e-84	1.0033657630188226e-80
13	36	MUSTN1	19.352118	8.690715	1.956380167946828e-83	1.989040847972829e-80
13	37	CPE	19.083866	5.4719453	3.438607982470947e-81	3.401526777470788e-78
13	38	BGN	18.934635	5.352752	5.9123016055257355e-80	5.694635554311775e-77
13	39	NDUFA4L2	18.859354	8.128768	2.4620932206436013e-79	2.3106429222763192e-76
13	40	JUN	18.475082	3.4401739	3.277222040709281e-76	2.9987400978000103e-73
13	41	MT1E	18.432928	6.590685	7.150609296180012e-76	6.383401240231332e-73
13	42	MYLK	18.318876	6.3477116	5.850936454541137e-75	5.098812504110956e-72
13	43	MT-ATP6	18.08486	2.0408156	4.194354035987382e-73	3.57017562956219e-70
13	44	MT-ND4L	18.004986	2.0629349	1.7804788400315473e-72	1.4481623560887702e-69
13	45	RHOB	17.984861	4.3774724	2.5602483717677454e-72	2.037122840327636e-69
13	46	LAPTM4A	17.928919	2.9699907	7.013045868810393e-72	5.461372166900621e-69
13	47	FLNA	17.854694	3.9905543	2.657358801479543e-71	2.0262914477698487e-68
13	48	FRZB	17.845263	5.529951	3.1462258707915274e-71	2.3501023080987897e-68
13	49	ZFP36	17.826563	3.3559556	4.396372142172423e-71	3.218232335513057e-68
13	50	MT-ND1	17.77473	2.1881669	1.1093042556869093e-70	7.961106874979718e-68
13	51	SELENOM	17.534275	4.066949	7.844377092861826e-69	5.521385499535302e-66
13	52	MT-CO3	17.354864	1.9497743	1.8123094428027943e-67	1.2515535455853788e-64
13	53	IFITM2	17.301552	2.755428	4.5789372454692155e-67	3.103586705952199e-64
13	54	CD63	17.228277	3.2346776	1.6293042008314886e-66	1.0842575100842421e-63
13	55	GSN	17.176	3.255716	4.0166293353362417e-66	2.62522589826146e-63
13	56	EGR1	17.087994	3.9946878	1.8234307728138492e-65	1.170866486241398e-62
13	57	GADD45B	16.930546	3.666265	2.6788644558353347e-64	1.6905020335867084e-61
13	58	COX4I2	16.761837	7.7432537	4.640686564952728e-63	2.8788774400649963e-60
13	59	PDGFRB	16.65495	6.1268826	2.785782219904772e-62	1.6993735838455759e-59
13	60	SERPING1	16.565273	4.3526883	1.2421565533926059e-61	7.453142952577503e-59
13	61	ISYNA1	16.548544	4.6373143	1.6402000659120137e-61	9.529041684515176e-59
13	62	ZFP36L1	16.29064	2.4360006	1.1502013261485354e-59	6.577893552869148e-57
13	63	ATF3	16.251429	4.7050505	2.182167404723707e-59	1.2287616796968062e-56
13	64	MT-CO1	16.236359	1.8006284	2.7899796658350935e-59	1.5472128143822765e-56
13	65	NET1	16.22573	4.4637103	3.3174756260846642e-59	1.8122824685123104e-56
13	66	COL18A1	16.208899	4.387602	4.363245900523957e-59	2.34851710595702e-56
13	67	COL1A2	16.153393	3.9157546	1.0748228533144916e-58	5.70139003683532e-56
13	68	MGP	16.12893	3.682348	1.597668657863319e-58	8.353752935207904e-56
13	69	PHLDA1	15.978737	4.6868277	1.7975161073790126e-57	9.266322119180174e-55
13	70	MT-ND5	15.884242	2.018009	8.147658304088922e-57	4.085101939561077e-54
13	71	CDKN1A	15.859004	4.197454	1.2181114769674174e-56	6.024878130876277e-54
13	72	IGFBP4	15.854222	3.4657118	1.3144399492018862e-56	6.414642210765099e-54
13	73	FOSB	15.8220215	3.9615874	2.1933479389250566e-56	1.0562990514815263e-53
13	74	EDNRA	15.767894	6.4730616	5.1747196675307015e-56	2.459739150016769e-53
13	75	CRIP2	15.74153	3.8427258	7.852179840818774e-56	3.6845850558180503e-53
13	76	BCAM	15.731294	4.082953	9.230612200000584e-56	4.276577685217992e-53
13	77	MT-ND2	15.728976	1.9858649	9.574680359333247e-56	4.380535947899453e-53
13	78	PTMS	15.6753235	3.1459935	2.230855191693618e-55	1.0080435910021989e-52
13	79	TIMP1	15.665762	3.360566	2.5930396334832977e-55	1.1574127271356363e-52
13	80	NR2F2	15.476548	5.3399377	4.9957161801323145e-54	2.202990456735215e-51
14	1	PTGDS	36.62259	8.449677	1.2501353719208469e-293	4.5756204747674915e-289
14	2	COL6A2	36.55029	7.5141377	1.7644734984531441e-292	3.2290747258441764e-288
14	3	COL1A1	36.52946	8.233182	3.778884002389296e-292	4.6103644457150206e-288
14	4	MGP	35.571777	7.329881	3.8276244302714393e-277	3.502372044309124e-273
14	5	COL3A1	35.050045	7.748006	3.8931599040951195e-269	2.8498709129957096e-265
14	6	COL1A2	34.980846	7.859062	4.399939468371648e-268	2.684036408031178e-264
14	7	DCN	34.41415	8.270443	1.548924341988724e-259	8.09888283444704e-256
14	8	COL6A1	34.177418	7.2876716	5.236624100887192e-256	2.3958209839571516e-252
14	9	IGFBP7	33.252243	6.11257	1.8945482355510654e-242	7.704706663267171e-239
14	10	GSN	32.37825	5.8794	5.555286344033958e-230	2.0332903547798692e-226
14	11	COL6A3	32.240444	5.947685	4.7890096230045035e-228	1.5934776473780713e-224
14	12	C1S	31.93351	7.4757094	9.15321989063056e-224	2.7918083434747426e-220
14	13	C7	31.86471	7.6389513	8.234278100316666e-223	2.3183293288437714e-219
14	14	IFITM3	31.643402	5.0463853	9.345834380447861e-220	2.4433348868483726e-216
14	15	APOD	30.945646	8.542639	2.907562847822674e-210	7.094647186210512e-207
14	16	S100A6	30.756824	4.2546906	9.910492510619541e-208	2.2670871023824115e-204
14	17	SPARC	30.55067	5.5833993	5.539768916976583e-205	1.1927122478250583e-201
14	18	CST3	30.327925	4.488038	4.912267165263603e-202	9.988549473100728e-199
14	19	TIMP1	29.999828	5.6188807	9.864019033011171e-198	1.9001734769854835e-194
14	20	CD63	29.285954	4.557329	1.5658050856539638e-188	2.8655015970010368e-185
14	21	APOE	29.154125	7.2144685	7.406494819892266e-187	1.290881509061318e-183
14	22	CCDC80	28.634245	6.867376	2.518698443059233e-180	4.190312805200499e-177
14	23	C1R	28.576723	7.046248	1.3080646665482608e-179	2.0815858634927346e-176
14	24	LGALS1	28.547527	4.5033317	3.014606890326345e-179	4.597401116368106e-176
14	25	DPT	28.504406	8.304484	1.0329955699363644e-178	1.512346834209635e-175
14	26	SPARCL1	28.38432	5.0024576	3.157952105007685e-177	4.445546345976396e-174
14	27	PTN	28.341194	6.9822288	1.0746629391526605e-176	1.4568051198491305e-173
14	28	CALD1	28.266977	4.9919195	8.8044271729355e-176	1.1508958534164722e-172
14	29	PCOLCE	28.01933	6.5950036	9.448793873952534e-173	1.1925355330363335e-169
14	30	SERPING1	27.51185	5.5697365	1.2667338998181357e-166	1.5454575822414527e-163
14	31	SERPINF1	27.439701	4.44986	9.22043049036949e-166	1.0886354076710119e-162
14	32	VIM	26.817053	2.9537137	2.0442929405372575e-158	2.33822393489388e-155
14	33	EGR1	26.704052	4.7689295	4.223547594727609e-157	4.684426227715915e-154
14	34	LRP1	26.357363	7.5039597	4.225926419260252e-153	4.5492097903336614e-150
14	35	BGN	26.280962	6.35132	3.16566086675111e-152	3.3104672395416397e-149
14	36	HSPG2	25.791506	5.2591286	1.1042772391988675e-146	1.1227125342199375e-143
14	37	LAPTM4A	25.760672	3.4857736	2.4478319910080688e-146	2.421435100078009e-143
14	38	LUM	25.712828	8.554229	8.401117468059527e-146	8.091823696011756e-143
14	39	IGFBP4	25.604603	4.5860763	1.3557367929047257e-144	1.2723415989001504e-141
14	40	LGALS3	25.456036	4.1234684	6.0528681886263845e-143	5.538525714297857e-140
14	41	TCF4	25.381071	3.9154131	4.080976671148896e-142	3.6431177351395304e-139
14	42	CXCL12	25.325972	5.2642007	1.65352776627586e-141	1.4409707088919702e-138
14	43	FOS	25.235683	3.946881	1.626536053701771e-140	1.3844847930590355e-137
14	44	SELENOM	25.16771	4.4431787	9.044710018396137e-140	7.523759804166296e-137
14	45	MT-ND4	25.098671	2.7148836	5.142209955228013e-139	4.1824450349177885e-136
14	46	PLAC9	24.904959	5.833607	6.574695879922082e-137	5.231313997848438e-134
14	47	MT-ND3	24.83054	2.580463	4.196413084260915e-136	3.2679343680219946e-133
14	48	S100A13	24.379656	4.5218096	2.8112449488218974e-131	2.099885232078169e-128
14	49	MXRA8	24.12999	7.4342294	1.2113315967368943e-128	8.867189554433414e-126
14	50	MEG3	24.090363	6.5036254	3.1544159876508343e-128	2.2638192071374153e-125
14	51	LTBP4	24.062872	4.9278064	6.121425048773669e-128	4.3086591963493284e-125
14	52	C3	24.003515	8.020776	2.5553698147504717e-127	1.7646998224468304e-124
14	53	LMNA	23.946705	3.9265478	1.0000308037234663e-126	6.778171749459738e-124
14	54	MTRNR2L12	23.85897	2.751511	8.1727151207948e-126	5.438719020658372e-123
14	55	NFIA	23.380802	4.568512	6.701522548277859e-121	4.380043335527105e-118
14	56	FSTL1	23.377083	5.260029	7.3114714724267815e-121	4.694862585303379e-118
14	57	JUN	23.33266	3.3694627	2.067209129950095e-120	1.3045158856086799e-117
14	58	SPTBN1	23.17994	3.582007	7.256660910814321e-119	4.5017126440121176e-116
14	59	FOSB	22.903303	4.4672437	4.3070041311558043e-116	2.627344303407226e-113
14	60	MT-CYB	22.890818	2.3107471	5.735630050638776e-116	3.441472057105407e-113
14	61	LHFPL6	22.592022	5.002191	5.1916660327186833e-113	3.0161931502148653e-110
14	62	CFH	22.487703	5.7233853	5.476136831541431e-112	3.1317513151757486e-109
14	63	ITM2B	22.316141	2.169113	2.575834343380973e-110	1.450432504647492e-107
14	64	CAVIN1	22.313482	4.1636395	2.7335834767928544e-110	1.5159377096075038e-107
14	65	LAMA2	22.23517	7.8683314	1.569728777099564e-109	8.575170592630022e-107
14	66	LAMB1	22.22889	5.515507	1.805480994217805e-109	9.718001451377335e-107
14	67	ANXA5	22.194725	3.2890368	3.862136198919149e-109	2.0486673480672428e-106
14	68	AHNAK	22.156734	3.9774735	8.983202165240748e-109	4.69705974928538e-106
14	69	RARRES2	22.11125	5.7530355	2.4635507376442553e-108	1.2699777542044701e-105
14	70	ZFP36	22.100964	3.2351406	3.093921282970998e-108	1.5727862899725208e-105
14	71	SGCE	22.08365	6.076783	4.538987828784209e-108	2.275773883853847e-105
14	72	PMP22	21.744535	5.2943993	7.781601021412914e-105	3.797525053129787e-102
14	73	CCL2	21.681099	4.8618	3.0940071412109524e-104	1.4900494128350273e-101
14	74	ANXA2	21.680483	3.2402935	3.1357201635528705e-104	1.4905258922882935e-101
14	75	MFAP4	21.66169	5.46321	4.7161380647520244e-104	2.213017555230626e-101
14	76	SELENOP	21.656612	5.106219	5.2656445939512575e-104	2.4395931364963287e-101
14	77	RHOB	21.591055	3.8265774	2.17984096898255e-103	9.97304491321629e-101
14	78	MT-ND2	21.287245	2.215706	1.4903824828816576e-100	6.734504846413772e-98
14	79	COL5A2	21.284939	6.5663085	1.5655385444364285e-100	6.987838568892405e-98
14	80	TIMP3	21.195015	4.3119903	1.0616623812756689e-99	4.6816752791651516e-97
15	1	HBG2	23.187346	6.5906606	6.109591857742542e-119	8.282117466119806e-116
15	2	CD74	21.779408	1.9971089	3.6375274597132306e-105	2.7736904698534155e-102
15	3	RPLP1	15.049576	0.35924482	3.474538047399208e-51	3.0423819873889575e-49
15	4	CCL25	14.288289	3.3488772	2.58890796036842e-46	1.891349705737416e-44
15	5	CCL19	12.616012	2.480982	1.723310664379729e-36	8.255876129183569e-35
15	6	IGFBP7	10.218386	1.803397	1.6405020889289983e-24	4.834461912793097e-23
15	7	FTH1	10.094318	0.011292587	5.853611722600811e-24	1.686992461881199e-22
15	8	CALML3	9.216932	2.531676	3.057204700545233e-20	7.299200863969737e-19
15	9	IGF2	8.967769	3.398119	3.0258284243525764e-19	6.870244798990611e-18
15	10	HBB	8.840241	4.4910984	9.551235330169336e-19	2.0996081941112786e-17
15	11	PTGDS	8.66508	2.1596951	4.511963718466068e-18	9.523782241036709e-17
15	12	COL3A1	8.140507	2.5156431	3.936255201137645e-16	7.453226933100825e-15
15	13	KRT5	8.132409	2.5697575	4.2084248861576703e-16	7.952119734551209e-15
15	14	S100A8	7.86147	2.7333217	3.7965077729573625e-15	6.729103196029657e-14
15	15	CST3	7.8017225	1.219872	6.1067901428391774e-15	1.0658780449120492e-13
15	16	GAPDH	7.092179	-0.022282975	1.320168747739071e-12	1.9778754128529566e-11
15	17	RPL41	6.8685827	0.07968694	6.484283523470046e-12	9.267132418685168e-11
15	18	TMSB10	6.6809497	0.04894898	2.37398413910223e-11	3.259197054586674e-10
15	19	PRSS16	6.18676	2.531974	6.141346791237279e-10	7.599034276743599e-09
15	20	HLA-DRA	6.128464	0.94121444	8.873130120510238e-10	1.0872629244753773e-08
15	21	IFI27	5.9259567	1.2886455	3.1048467610234753e-09	3.622585154613332e-08
15	22	SPARC	5.6438303	1.5250052	1.663079851315558e-08	1.8257464198560508e-07
15	23	LGALS1	5.4315877	1.3034697	5.585492003232356e-08	5.854369782654854e-07
15	24	COL1A1	5.2175555	1.8903313	1.8129969402472877e-07	1.8140377531435477e-06
15	25	RPS24	5.000472	-0.3307048	5.71901113520248e-07	5.418626108194304e-06
15	26	KRT19	4.9702735	2.1501572	6.685844448627528e-07	6.285861614801339e-06
15	27	SPARCL1	4.6853704	1.196938	2.794537595459723e-06	2.481389386982565e-05
15	28	S100A9	4.3120275	2.089042	1.6176449315598297e-05	0.00013156188573777483
15	29	RPS14	4.1312323	-0.3800379	3.60823645767408e-05	0.0002811689644184138
15	30	TAGLN	3.9358163	1.9356079	8.291440914493535e-05	0.0006176980030762831
15	31	RPLP0	3.8969188	-0.33816516	9.742425539485421e-05	0.0007183370611819216
15	32	H19	3.8729765	2.4210925	0.00010751423154578035	0.0007884448785427984
15	33	COL1A2	3.8454776	1.6858772	0.0001203179018199885	0.0008765436951658835
15	34	KRT17	3.643138	2.257084	0.0002693344303787053	0.001875196782630967
15	35	RPL8	3.6415787	-0.4753067	0.00027097136252193386	0.001885876181719966
15	36	HLA-DPA1	3.4505413	0.73722357	0.0005594634237018443	0.003728499776203788
15	37	ACKR1	3.3266454	1.5280639	0.0008789815543231064	0.005681017812074875
15	38	RPS15	3.205342	-0.51458013	0.0013490207758323114	0.008482307063432129
15	39	S100A14	3.1837254	1.5586497	0.001453929483118235	0.009090412198771868
15	40	VIM	3.158277	0.14391625	0.0015870471946590578	0.009862056769391541
15	41	RPS8	3.073321	-0.30321127	0.002116906064839296	0.012859896909407979
15	42	CTSV	3.057565	1.8317813	0.002231432066572314	0.013513012089446271
15	43	RPL12	3.029452	-0.42520827	0.0024499781924978287	0.014726827364692566
15	44	C7	2.933493	1.6196711	0.00335171388177584	0.01966908446158049
15	45	KRT8	2.8299613	1.6406448	0.00465536237015762	0.026640231099146195
15	46	HLA-DPB1	2.8111775	0.72674924	0.004936054284352643	0.028114616069341906
15	47	ACTC1	2.7955444	3.2159638	0.005181239357331471	0.029415005695313967
15	48	ACTA2	2.790869	1.7601415	0.005256673134075839	0.029797040944759143
15	49	DCN	2.745812	1.4804511	0.006036136797704024	0.033895158473882324
15	50	IFITM3	2.7417989	0.80423325	0.006110376378623975	0.03428048525965912
15	51	IGKV3-15	2.7121477	2.230851	0.006684878246269784	0.037173082450884284
15	52	KRT14	2.668268	2.3540838	0.007624339953313052	0.04197566146241822
15	53	HIST1H4C	2.6623166	0.42961952	0.007760486836363221	0.04266169701077355
15	54	IGLV1-44	2.5475414	2.5093448	0.010848496835758123	0.057999683418869866
15	55	ACTB	2.4467413	-0.074938364	0.01441542088318403	0.07539565872326645
15	56	IGKV3-20	2.3479254	1.9273729	0.01887830669085674	0.09608745698679565
15	57	RPS12	2.2094748	-0.2743961	0.027141630543335668	0.13346914141026855
15	58	HLA-DRB1	2.0433333	0.5881208	0.041019463910371146	0.19367303903295852
15	59	IGLV6-57	1.9373881	3.0740447	0.05269792980549532	0.24295212606259406
15	60	SLPI	1.9329504	1.9725046	0.053242309936410756	0.24515307409517803
15	61	PTMA	1.9265903	-0.5060182	0.054030707126273905	0.24825231126396577
15	62	PI3	1.876169	2.0281997	0.0606320836607105	0.2745508962100291
15	63	IGHV3-64D	1.8442004	4.6722074	0.06515394568115958	0.2919921104293035
15	64	FOS	1.6855216	0.47205493	0.09188799178863515	0.39515831129783047
15	65	RPS23	1.6758933	-0.45601636	0.09375909069217646	0.4021181718331791
15	66	PLTP	1.6652932	1.2996812	0.0958542760706039	0.41019085215248136
15	67	ACTA1	1.6332338	2.7884712	0.1024198300224114	0.434527436959578
15	68	MGP	1.5489534	0.8297159	0.12139290619092435	0.5037530339562384
15	69	MYLPF	1.5352908	2.591141	0.12471241621612353	0.5155409019568937
15	70	RGS5	1.5066705	1.4685932	0.13189515058607987	0.5407139792339952
15	71	KRT1	1.4249988	2.4412427	0.15415756468592975	0.6187282106285261
15	72	IGLV3-1	1.3939326	1.7438631	0.1633379499964953	0.6503842806594565
15	73	PRTN3	1.3654858	3.2493093	0.17210040007650407	0.6799489144214297
15	74	AHSP	1.3366412	3.9978466	0.1813397786010953	0.710851155251011
15	75	RPL7A	1.3316188	-0.64551073	0.18298547127527387	0.7162283428666772
15	76	DPT	1.3005581	1.1668327	0.19340976873483928	0.7498136792144744
15	77	FABP4	1.2901129	1.294787	0.19701149539906937	0.7609558614501201
15	78	HBA1	1.2883319	4.4974203	0.19763046210431456	0.7631050262137374
15	79	MYL4	1.2857953	2.8648794	0.19851450384333091	0.7657914581755645
15	80	CCL17	1.2059712	1.132013	0.22782855819804448	0.8609967019728061
16	1	TMSB10	32.626736	2.7583692	1.7135800684398844e-233	6.271874408496821e-229
16	2	TMSB4X	31.18558	2.177995	1.6713878583881493e-213	3.058723350243233e-209
16	3	RPL41	28.637167	1.4897304	2.31617169362551e-180	2.825806671946243e-176
16	4	EEF1A1	28.623226	1.3465531	3.454120284151335e-180	3.160606413005575e-176
16	5	CCL19	26.672714	5.7582245	9.758974034527861e-157	5.953136810629237e-153
16	6	MARCKSL1	26.506386	3.7713914	8.181338543963264e-155	4.277788172108563e-151
16	7	GSTP1	25.85957	3.5908687	1.8990965808801629e-147	8.688604244599355e-144
16	8	RPLP1	25.126888	1.3952014	2.528794092509482e-139	1.0284043619993282e-135
16	9	RPS27	23.093561	1.4329205	5.373939828570189e-118	1.966915716654975e-114
16	10	RPS28	22.91566	1.4363941	3.243420246123647e-116	1.0792038584397419e-112
16	11	RPS25	22.805305	1.7100927	4.061707129794132e-115	1.2388545221466253e-111
16	12	FSCN1	22.741037	5.5284176	1.7601627512183387e-114	4.9556705274878784e-111
16	13	RPL10	21.25496	1.1928325	2.96620920304211e-100	7.23774820270295e-97
16	14	RPL36	21.012556	1.6417047	5.035124712404402e-98	1.1518162474919596e-94
16	15	VIM	19.906643	2.2514222	3.564142967249751e-88	6.865852460226745e-85
16	16	TXN	19.726976	2.7288494	1.2651469785170928e-86	2.3152822280352057e-83
16	17	RPL30	19.040272	1.205415	7.911704093875037e-81	1.1623879632564119e-77
16	18	PFN1	19.040087	1.4417623	7.939591563457363e-81	1.1623879632564119e-77
16	19	RPS14	18.920012	1.3486774	7.803659786925135e-80	1.0985451994663342e-76
16	20	RPS15	18.859602	1.2190162	2.4505828743967786e-79	3.3219919920665364e-76
16	21	RPL7A	18.745445	1.2463149	2.1089632749247238e-78	2.661729821569649e-75
16	22	ACTB	18.691978	1.1999377	5.753858615309305e-78	7.019899305964528e-75
16	23	RPS27A	18.54135	1.1572857	9.578712178098564e-77	1.0955951388455799e-73
16	24	LSP1	18.22534	2.6657295	3.24854739322726e-74	3.6030328224094224e-71
16	25	EIF1	18.20951	1.3768752	4.3380121102240296e-74	4.669870036656168e-71
16	26	RPL28	18.153759	1.0569901	1.1990522012757953e-73	1.2190697116359828e-70
16	27	RPL11	17.68313	1.1162795	5.656678150505615e-70	5.176001924666401e-67
16	28	RPL26	17.63202	1.2008839	1.3987828505279321e-69	1.2487036856627523e-66
16	29	FTH1	17.615854	1.4006027	1.861592131383871e-69	1.6222888952566918e-66
16	30	RPL9	17.504072	1.34293	1.3338242760703943e-68	1.1353326122895931e-65
16	31	RPL35A	17.331015	1.1675475	2.7444267976758738e-67	2.2829264823121513e-64
16	32	CD74	16.60298	2.4214199	6.6314826547681704e-62	4.75919405190529e-59
16	33	CST3	16.55742	2.8071818	1.4153216582006937e-61	9.961959233039154e-59
16	34	RPL38	16.439682	1.5884655	9.943936143857e-61	6.739963088913149e-58
16	35	RPL36AL	16.409681	1.8014002	1.6306143939930898e-60	1.085129407900747e-57
16	36	CRIP1	15.785657	2.6463711	3.905614232294202e-56	2.2335841643156266e-53
16	37	FAU	15.546056	1.160524	1.692099757726965e-54	9.383718671600703e-52
16	38	ACTG1	15.476135	1.1317865	5.0278297846098466e-54	2.746620864873209e-51
16	39	RPLP2	15.322013	1.1160365	5.450287562689838e-53	2.849799644028725e-50
16	40	RPL39	15.258208	1.011073	1.4517971916304821e-52	7.4841167620939825e-50
16	41	GPX4	15.04158	2.2269154	3.9207760417345036e-51	1.9133909853803278e-48
16	42	RPS27L	14.953295	2.5685382	1.48231219508082e-50	7.138698506862249e-48
16	43	RPS24	14.94525	1.0434893	1.6726328951211814e-50	7.950654103159787e-48
16	44	RPS12	14.880219	0.86313367	4.43046084767796e-50	2.0269912185732626e-47
16	45	RPS15A	14.595414	0.9169053	3.003814416167702e-48	1.3337146334370296e-45
16	46	RPL14	14.594948	1.1438416	3.0244614785189876e-48	1.3337146334370296e-45
16	47	RPS29	14.592702	1.3274287	3.125707852104171e-48	1.3619527749388663e-45
16	48	NPM1	13.857479	1.2581893	1.1462915093278588e-43	4.195541553290896e-41
16	49	RPL12	13.820149	1.0819236	1.9267057659953e-43	6.982114627840988e-41
16	50	UBA52	13.747871	1.0829929	5.245035993368624e-43	1.8458996383969716e-40
16	51	LGALS2	13.490312	4.403445	1.7834399334905098e-41	6.044044907933903e-39
16	52	LAMP3	13.4265375	4.9921484	4.2271955024636094e-41	1.4065416598697325e-38
16	53	ZFAS1	13.131849	2.036634	2.1630838813534624e-39	6.884437664471137e-37
16	54	RPL37	13.059992	0.8911602	5.5734044467519704e-39	1.714219967693856e-36
16	55	RPL24	13.005505	0.94943726	1.1384530037842395e-38	3.472376532625579e-36
16	56	RPS26	12.767665	1.0472848	2.4849761615154543e-37	7.334888103840899e-35
16	57	HINT1	12.671077	1.4772953	8.553170124667895e-37	2.445738904163825e-34
16	58	MYL6	12.6556225	1.0302916	1.041472576676021e-36	2.9322259829937726e-34
16	59	BIRC3	12.654932	3.1375673	1.0506637474934148e-36	2.9355224291607996e-34
16	60	SRGN	12.563325	2.2538872	3.3591571991611276e-36	9.314281261098214e-34
16	61	HLA-DPA1	12.53298	2.3041906	4.927564706981437e-36	1.356043577746072e-33
16	62	RPS23	12.341061	0.75887036	5.443428254164948e-35	1.4758142039310466e-32
16	63	ATP5F1E	11.611436	0.883971	3.6051098653628867e-31	8.738452065042849e-29
16	64	PNRC1	11.528237	1.5662973	9.507046787273233e-31	2.274296859222141e-28
16	65	RPL15	11.401335	0.763425	4.1175637835168096e-30	9.59916891977699e-28
16	66	RPS3A	11.231033	0.7431069	2.871010508388614e-29	6.608921736951678e-27
16	67	RPS7	11.187896	0.777302	4.6739592819819114e-29	1.0559974301223454e-26
16	68	LGALS1	11.138453	2.3540442	8.152322557574152e-29	1.8194094995717775e-26
16	69	RPL18	10.959112	0.8433655	6.008587953057301e-28	1.2860837875429842e-25
16	70	RPL23A	10.91033	0.83807683	1.0288249319091782e-27	2.1395466666368087e-25
16	71	EBI3	10.732541	4.5382414	7.160008196383563e-27	1.455908111087971e-24
16	72	B2M	10.676678	0.7511184	1.308717206048023e-26	2.6032803510088964e-24
16	73	PPA1	10.669606	2.3004298	1.4122399818010746e-26	2.7789997620376954e-24
16	74	HLA-DPB1	10.444431	2.1608405	1.5538347386400586e-25	2.8723184479275146e-23
16	75	PLAAT3	10.336229	4.272552	4.831789727466631e-25	8.543397865459234e-23
16	76	RPL31	9.994216	0.86015403	1.615612368495009e-23	2.6549188332326864e-21
16	77	RPL19	9.994096	0.7170836	1.617570284448209e-23	2.6549188332326864e-21
16	78	EPSTI1	9.861275	2.8221292	6.126671526044404e-23	9.665616574342726e-21
16	79	PCBP2	9.692781	0.73186785	3.2359337232334716e-22	4.9349337585028454e-20
16	80	HLA-B	9.483684	1.3967599	2.454613872680926e-21	3.579335551951975e-19
17	1	CCL25	29.559864	9.31707	4.9048533934154375e-192	1.7952253905239842e-187
17	2	CALML3	27.938202	7.816964	9.170831411357277e-172	1.6783080024354386e-167
17	3	PRSS16	27.056576	9.161353	3.1962532101949206e-161	3.899535458211476e-157
17	4	CSTB	26.389166	5.33616	1.8244939839670637e-153	1.6694576076794626e-149
17	5	S100A14	25.390957	7.2737164	3.1740334899621816e-142	2.3234559953221162e-138
17	6	PITHD1	25.142237	6.3951416	1.718332757716004e-139	1.0482116210860576e-135
17	7	CTSV	25.100548	8.543484	4.905302324888955e-139	2.5648424341894378e-135
17	8	KRT5	24.988705	6.6860094	8.111211309024756e-138	3.7109805640201887e-134
17	9	CST3	24.880657	5.175846	1.2050552921530696e-136	4.900692083121611e-133
17	10	GNG11	24.698421	6.144894	1.1120832919488703e-134	4.0703360568620607e-131
17	11	FTH1	24.502172	2.6365666	1.400471254872291e-132	4.659877127234611e-129
17	12	PLTP	23.998524	7.1618514	2.88124863550491e-127	8.788048442342934e-124
17	13	CD74	23.093868	4.287465	5.33577166469897e-118	1.5022659899972847e-114
17	14	TBATA	22.977268	8.709754	7.868184584822004e-117	2.0570244570647868e-113
17	15	SQSTM1	22.660778	4.4410768	1.0923474944801618e-113	2.4988131653417754e-110
17	16	COX7A1	22.417513	6.405139	2.656124196645659e-111	5.7186353953781034e-108
17	17	MDK	21.639141	5.754048	7.69234327709599e-104	1.5641525349166128e-100
17	18	KRT8	20.989086	6.1584806	8.251635787612106e-98	1.589569060328372e-94
17	19	ALDOA	20.88272	3.8441648	7.688616106876619e-97	1.4070551906389558e-93
17	20	HLA-DQA1	20.817636	4.5110435	2.9960658321455242e-96	5.221857405826587e-93
17	21	ETFB	20.026102	4.140547	3.262178814614719e-89	5.4272275815324245e-86
17	22	PDLIM1	19.842747	4.69084	1.2731175623730985e-87	2.0259728652355557e-84
17	23	CXCL12	19.625662	5.4825983	9.335235448322563e-86	1.3667158105762166e-82
17	24	PEMT	19.348125	6.0869617	2.1139401363271506e-83	2.975858574219617e-80
17	25	HLA-DQB1	19.1486	4.1558266	9.942594950304768e-82	1.347810806578166e-78
17	26	NUPR1	19.054258	5.2739167	6.056831842183664e-81	7.917360794848725e-78
17	27	ATP5MD	18.99725	3.0136206	1.7971571466419954e-80	2.2681982318704716e-77
17	28	TSC22D1	18.84943	4.0423665	2.9702533358734097e-79	3.623808078210089e-76
